Category,image1_index,image2_index,Noise,SNR,Resolution,Wasserstein Original,Wasserstein Noised,Wasserstein Ratio,Wasserstein Time,Fourier Original,Fourier Noised,Fourier Ratio,Fourier Time,L2 Original,L2 Noised,L2 Ratio,L2 Time
CauchyDensity,02,07,1.8478497974222908e-05,54116.952654646375,32,4.841251781082099,4.831961496691454,1.0019226735140598,0.09196524620056153,1.3512120326044121,1.350814330631974,1.000294416459331,0.001009225845336914,0.037529623457443505,0.037514108143037975,1.0004135861192907,0.0
CauchyDensity,02,08,1.8478497974222908e-05,54116.952654646375,32,3.955563795264325,3.9503839909558622,1.0013112153958506,0.09058256149291992,1.1590490766044845,1.1585005058982736,1.0004735178823125,0.0011274337768554688,0.03480384345739053,0.034805412812048596,0.9999549106150086,0.0
CauchyDensity,02,09,1.8478497974222908e-05,54116.952654646375,32,4.80011421354378,4.793267902866509,1.001428317969287,0.08777794837951661,1.3589432050478067,1.3578213912239165,1.00082618658915,0.0013054847717285157,0.03773602605989734,0.03773624821103756,0.9999941130570539,0.00019989013671875
CauchyDensity,02,10,1.8478497974222908e-05,54116.952654646375,32,11.508235820113962,11.491128378516276,1.0014887521080758,0.11850934028625489,3.7614318313701487,3.7589201654972357,1.000668188139766,0.001624155044555664,0.0534083831693969,0.053387055895652014,1.000399483983282,0.0
CauchyDensity,03,04,1.8478497974222908e-05,54116.952654646375,32,3.578207989362104,3.5746567437335615,1.0009934508074847,0.08719892501831054,1.6000459439786945,1.5996688140586461,1.0002357549992436,0.001226186752319336,0.02513135922011104,0.025135595802385852,0.9998314508910742,0.00030345916748046874
CauchyDensity,03,05,1.8478497974222908e-05,54116.952654646375,32,8.4079355840253,8.409088154175302,0.9998629375588802,0.1366654396057129,3.497983734271409,3.4973285919654273,1.0001873264947099,0.0014970779418945312,0.04855285347562155,0.048561439361064954,0.9998231954086129,0.0
CauchyDensity,03,06,1.8478497974222908e-05,54116.952654646375,32,6.685603166533704,6.691209720376774,0.999162101611313,0.09092769622802735,2.649904418383409,2.651400578886453,0.9994357093699993,0.0014585018157958984,0.036629020158886506,0.03666418401705868,0.9990409207482753,0.0
CauchyDensity,03,07,1.8478497974222908e-05,54116.952654646375,32,3.832632004770251,3.8295620986641716,1.000801633718683,0.08332977294921876,1.7473874668648177,1.7469541626322804,1.0002480341166389,0.0013930320739746094,0.030557560355680465,0.03057431474201202,0.9994520110598413,0.0
CauchyDensity,03,08,1.8478497974222908e-05,54116.952654646375,32,3.2509935139137958,3.250352171249517,1.0001973148232832,0.0890815258026123,1.6708756558541171,1.6715103215038656,0.9996203040797395,0.001888608932495117,0.02719852794504559,0.027219206385325316,0.9992402996624151,0.0
CauchyDensity,03,09,1.8478497974222908e-05,54116.952654646375,32,7.026611752822554,7.026290339196893,1.0000457444270225,0.08972373008728027,2.5448779931473604,2.5452618039068584,0.9998492057835038,0.0011351585388183593,0.03571069390715271,0.03572424099447925,0.9996207872595911,0.0
CauchyDensity,03,10,1.8478497974222908e-05,54116.952654646375,32,6.902570337774578,6.90008723010713,1.0003598661269981,0.09256944656372071,2.69526580385011,2.6974133738908925,0.9992038409605404,0.0009700775146484375,0.03544895196093497,0.035476217928102835,0.9992314297081182,0.0
CauchyDensity,04,05,1.8478497974222908e-05,54116.952654646375,32,10.942000290153024,10.93986654898724,1.0001950427051582,0.11156649589538574,4.338140601678552,4.3385851380811475,0.9998975388546157,0.0015853404998779296,0.04969982298044593,0.049710473429238254,0.9997857504051438,0.0
CauchyDensity,04,06,1.8478497974222908e-05,54116.952654646375,32,9.19419440937291,9.191224046974659,1.0003231737560818,0.0875460147857666,3.584767710924155,3.585669234092743,0.999748576037071,0.0011040687561035157,0.040394760625536805,0.04041519318190544,0.9994944337819526,0.0
CauchyDensity,04,07,1.8478497974222908e-05,54116.952654646375,32,3.7087342625966317,3.7107178158058103,0.9994654529641868,0.09125633239746093,1.3990349116424676,1.3997259245487057,0.9995063227063821,0.0014135360717773438,0.02008897352960519,0.020127342358516813,0.9980936962154178,0.0
CauchyDensity,04,08,1.8478497974222908e-05,54116.952654646375,32,2.332217040155842,2.3322768842083264,0.9999743409314351,0.08527894020080566,1.354530710068462,1.3545807363402615,0.9999630688149791,0.0013548851013183594,0.01791493972638367,0.017939098748946565,0.9986532755685782,0.0
CauchyDensity,04,09,1.8478497974222908e-05,54116.952654646375,32,4.186314022487144,4.186830845028345,0.9998765599661581,0.0793179988861084,1.71535513441001,1.717310314341217,0.9988614871087191,0.0016522884368896484,0.023086843257407133,0.02311620215633724,0.9987299428023881,0.0
CauchyDensity,04,10,1.8478497974222908e-05,54116.952654646375,32,9.931795629011257,9.929073205228644,1.0002741870994747,0.08282246589660644,3.7100924455717763,3.7117024473459965,0.9995662363034054,0.0013948440551757812,0.041498020516689584,0.04151919184060543,0.9994900834294386,0.0
CauchyDensity,05,06,1.8478497974222908e-05,54116.952654646375,32,5.917077539502881,5.915575162582456,1.0002539697120119,0.08694663047790527,2.1402154181791966,2.1399526937696223,1.0001227711296325,0.0019710540771484377,0.026454796145625487,0.026473611927319275,0.9992892627668093,0.0001972198486328125
CauchyDensity,05,07,1.8478497974222908e-05,54116.952654646375,32,11.694815730001588,11.698215612806434,0.9997093674012023,0.09320130348205566,3.896240571404284,3.896817531046004,0.9998519408114126,0.0017645835876464843,0.04691733726652071,0.04694000381181333,0.9995171166712408,0.0
CauchyDensity,05,08,1.8478497974222908e-05,54116.952654646375,32,10.531209649268819,10.528045908446277,1.0003005059865862,0.10475177764892578,3.441237173788875,3.440332606251032,1.0002629302574406,0.0016511917114257813,0.04194253453432244,0.041937364938043384,1.0001232694587914,0.0
CauchyDensity,05,09,1.8478497974222908e-05,54116.952654646375,32,12.154991946641232,12.15487217249751,1.0000098540027424,0.09585251808166503,3.890800329203043,3.8910967222371498,0.9999238278934541,0.0019047260284423828,0.04553438276675465,0.04554274615096736,0.9998163618815391,0.0
CauchyDensity,05,10,1.8478497974222908e-05,54116.952654646375,32,5.517677443559573,5.522656113220587,0.9990985008736837,0.08276119232177734,1.8304335201040967,1.8320962960404183,0.9990924189192919,0.0009977340698242188,0.024286628845600552,0.024304947233510066,0.9992463103197254,0.0
CauchyDensity,06,07,1.8478497974222908e-05,54116.952654646375,32,8.12975741110988,8.128886133994536,1.0001071828416566,0.12018055915832519,2.7075246097386434,2.7073209488200316,1.0000752259973833,0.0018912792205810548,0.0326717411307128,0.032676030782700836,0.9998687217545924,0.0
CauchyDensity,06,08,1.8478497974222908e-05,54116.952654646375,32,8.122736779635392,8.124726855439102,0.9997550593590261,0.084159517288208,2.6199830215919917,2.6204817879598066,0.9998096661575339,0.001546335220336914,0.03184526481681745,0.031857062511205195,0.9996296678520314,0.0
CauchyDensity,06,09,1.8478497974222908e-05,54116.952654646375,32,11.944110999898982,11.943127416103678,1.00008235563107,0.08674874305725097,3.805286628474683,3.805411208672507,0.9999672623558946,0.0015189647674560547,0.04457909918934019,0.04458505775757564,0.9998663550405644,0.0
CauchyDensity,06,10,1.8478497974222908e-05,54116.952654646375,32,1.4820528636614776,1.4837615959268784,0.9988483781558362,0.09763827323913574,0.6661820364960239,0.6671664524922262,0.9985244821700417,0.0012586116790771484,0.010853563389956486,0.010885610862581227,0.9970559784811982,0.0
CauchyDensity,07,08,1.8478497974222908e-05,54116.952654646375,32,2.4986850374145835,2.5106684266663426,0.9952270124065444,0.09502434730529785,0.9148980655929637,0.9172096655213346,0.9974797475263663,0.0011837482452392578,0.012739170718498933,0.012794140640595471,0.9957035080635177,0.0
CauchyDensity,07,09,1.8478497974222908e-05,54116.952654646375,32,7.175793774262546,7.181141078635264,0.9992553684276407,0.07950167655944824,2.2079013989840837,2.20988595753616,0.9991019633636258,0.0015059471130371093,0.029125840271993435,0.0291458035786005,0.9993150538274498,0.0
CauchyDensity,07,10,1.8478497974222908e-05,54116.952654646375,32,8.901178319085625,8.898681551998209,1.000280577192568,0.09166646003723145,2.9037766920276398,2.903462600264098,1.000108178339722,0.0018654823303222655,0.035062795869266125,0.03507261278533545,0.9997200973839784,0.0
CauchyDensity,08,09,1.8478497974222908e-05,54116.952654646375,32,4.994826555479654,4.994217073669446,1.0001220375088262,0.18149490356445314,1.6186177243504236,1.6192399007989082,0.999615760179713,0.0015018939971923827,0.020112841490695733,0.020132306316393133,0.9990331547021242,0.0
CauchyDensity,08,10,1.8478497974222908e-05,54116.952654646375,32,8.949840342096863,8.947582864787918,1.0002523002405297,0.12827568054199218,2.8111568940754745,2.8103824834063715,1.000275553478459,0.0018239498138427734,0.03335865550977125,0.03335968333491665,0.9999691896012596,0.0
CauchyDensity,09,10,1.8478497974222908e-05,54116.952654646375,32,12.629833542618096,12.624139807726484,1.0004510196320962,0.08624453544616699,3.849778047551008,3.848351032977541,1.000370811955884,0.001393270492553711,0.04475622976411762,0.04474861960245351,1.0001700647244924,0.0
CauchyDensity,01,02,2.5118864315095822e-05,39810.71705534969,32,3.85597850768735,3.831734895144206,1.0063270589449878,0.07565340995788575,2.3234400541511646,2.3228978602697383,1.0002334127086256,0.0013377666473388672,0.06404417932594936,0.06406825450131641,0.9996242261389132,0.0
CauchyDensity,01,03,2.5118864315095822e-05,39810.71705534969,32,6.693772467983513,6.666593552895401,1.0040768819746493,0.07537665367126464,3.6614556083375396,3.660549356365695,1.000247572668367,0.0014652252197265626,0.06745867166968546,0.06745324135409612,1.0000805048872423,0.0
CauchyDensity,01,04,2.5118864315095822e-05,39810.71705534969,32,3.9583661471910023,3.9406927391001028,1.0044848480358648,0.07902121543884277,2.2629397573267185,2.2634709388945042,0.9997653243261673,0.0014973163604736328,0.05660255376293487,0.05660267788674964,0.9999978071034903,0.0
CauchyDensity,01,05,2.5118864315095822e-05,39810.71705534969,32,13.191541672532496,13.129232156500976,1.0047458613945421,0.0733992576599121,5.983522568544517,5.983835176986582,0.9999477578454589,0.0014847278594970702,0.0847619745166184,0.08477706711359685,0.99982197311735,0.0
CauchyDensity,01,06,2.5118864315095822e-05,39810.71705534969,32,12.647033752854119,12.594261753628086,1.0041901621753122,0.07501788139343261,5.367941741557863,5.367337290466253,1.0001126165655145,0.0016856193542480469,0.07968084593076377,0.0796736856770255,1.000089869744037,0.0
CauchyDensity,01,07,2.5118864315095822e-05,39810.71705534969,32,7.313747370206005,7.284543652935305,1.004008997496903,0.07904677391052246,3.178905448318662,3.1804255324379698,0.9995220500829829,0.0012932777404785155,0.06700323016727106,0.06701842736423869,0.9997732385320677,0.0
CauchyDensity,01,08,2.5118864315095822e-05,39810.71705534969,32,6.055209979860861,6.034306485142375,1.0034641088864071,0.07915163040161133,3.197659443713208,3.1995580793399645,0.9994065944172053,0.0012063980102539062,0.06590136046178183,0.06595265856352092,0.9992221981212526,0.00020041465759277344
CauchyDensity,01,09,2.5118864315095822e-05,39810.71705534969,32,4.530320813389161,4.512176207836438,1.0040212537624773,0.07953195571899414,2.7863977907456534,2.7863194828075852,1.0000281044361752,0.001020956039428711,0.06348442502333125,0.0634904092669267,0.999905745707666,0.0
CauchyDensity,01,10,2.5118864315095822e-05,39810.71705534969,32,13.157356706980474,13.098677695578985,1.0044797660317495,0.07587718963623047,5.498380079773833,5.496325779423574,1.0003737588404875,0.0016778945922851563,0.08028388518022536,0.08027214420719057,1.000146264599641,0.0
CauchyDensity,02,03,2.5118864315095822e-05,39810.71705534969,32,4.755589290716013,4.7519227740534715,1.0007715859109834,0.08214921951293945,2.1472069372103646,2.1474290635649274,0.9998965617266099,0.0017528533935546875,0.038486592102315385,0.03849833326097568,0.9996950216368926,0.0
CauchyDensity,02,04,2.5118864315095822e-05,39810.71705534969,32,2.9044963655316134,2.9011997729781394,1.001136285954583,0.08187360763549804,0.9912345266725817,0.9925013597704118,0.998723595604823,0.001020956039428711,0.03318215615763746,0.033207684695679196,0.9992312460722366,0.0
CauchyDensity,02,05,2.5118864315095822e-05,39810.71705534969,32,12.493191436248866,12.473502154492822,1.0015784886643846,0.08306303024291992,4.349934166183094,4.349468182042161,1.0001071358891318,0.00114288330078125,0.06288954238714292,0.0628919084967339,0.9999623781556716,0.0
CauchyDensity,02,06,2.5118864315095822e-05,39810.71705534969,32,10.987085581654966,10.974678465361674,1.0011305220770206,0.09000005722045898,3.5710996026636264,3.5707283863186645,1.0001039609583255,0.0013929367065429687,0.05300967616983977,0.053024826039173946,0.9997142872411693,0.0
CauchyDensity,02,07,2.5118864315095822e-05,39810.71705534969,32,4.841251781082099,4.841586864882354,0.9999307905012126,0.08446078300476074,1.3512120326044121,1.353411722448589,0.9983747075574332,0.0013686180114746093,0.037529623457443505,0.03755599253300735,0.9992978730214447,0.0
CauchyDensity,02,08,2.5118864315095822e-05,39810.71705534969,32,3.955563795264325,3.951352775275314,1.0010657160290422,0.09161248207092285,1.1590490766044845,1.1595962460156675,0.9995281379936655,0.0015245437622070312,0.03480384345739053,0.03483883590063027,0.9989955909164259,0.0
CauchyDensity,02,09,2.5118864315095822e-05,39810.71705534969,32,4.80011421354378,4.797462368226688,1.0005527600038417,0.09112000465393066,1.3589432050478067,1.3604873512285187,0.9988650051179693,0.001790904998779297,0.03773602605989734,0.03776414610350784,0.9992553772159067,0.0
CauchyDensity,02,10,2.5118864315095822e-05,39810.71705534969,32,11.508235820113962,11.489904287319188,1.0015954469538102,0.09001960754394531,3.7614318313701487,3.7611225001165307,1.000082244397413,0.0014832496643066406,0.0534083831693969,0.05342525598232293,0.9996841790906607,0.0
CauchyDensity,03,04,2.5118864315095822e-05,39810.71705534969,32,3.578207989362104,3.57604373921295,1.0006052079636003,0.07997632026672363,1.6000459439786945,1.6005173810071966,0.9997054471047322,0.0013924121856689453,0.02513135922011104,0.02517356140483499,0.9983235512828215,0.0
CauchyDensity,03,05,2.5118864315095822e-05,39810.71705534969,32,8.4079355840253,8.402965098400902,1.000591515681214,0.08648219108581542,3.497983734271409,3.4950027199335283,1.0008529361996998,0.0015085697174072265,0.04855285347562155,0.04853329932660089,1.0004029017044376,0.0
CauchyDensity,03,06,2.5118864315095822e-05,39810.71705534969,32,6.685603166533704,6.6752495465027994,1.001551046138242,0.07722477912902832,2.649904418383409,2.648103729634399,1.00067999177255,0.001887035369873047,0.036629020158886506,0.036617006081759704,1.0003281010222402,0.0
CauchyDensity,03,07,2.5118864315095822e-05,39810.71705534969,32,3.832632004770251,3.8382894796880516,0.998526042668814,0.08022289276123047,1.7473874668648177,1.7476522948977185,0.9998484664062331,0.001367950439453125,0.030557560355680465,0.030574701791631305,0.9994393588507368,0.0
CauchyDensity,03,08,2.5118864315095822e-05,39810.71705534969,32,3.2509935139137958,3.250662361152885,1.0001018723952595,0.07526631355285644,1.6708756558541171,1.6708380187675207,1.0000225258739468,0.0011112213134765625,0.02719852794504559,0.02724041197317571,0.9984624304444675,0.0
CauchyDensity,03,09,2.5118864315095822e-05,39810.71705534969,32,7.026611752822554,7.0239831544540055,1.0003742318725353,0.08221225738525391,2.5448779931473604,2.5437927646597873,1.0004266182774988,0.0015040874481201173,0.03571069390715271,0.03570862463807515,1.000057948719631,0.0
CauchyDensity,03,10,2.5118864315095822e-05,39810.71705534969,32,6.902570337774578,6.8926490564339575,1.0014394003320624,0.07925548553466796,2.69526580385011,2.693243216446656,1.0007509857970134,0.0014029502868652343,0.03544895196093497,0.035445467217688376,1.000098312803304,0.0
CauchyDensity,04,05,2.5118864315095822e-05,39810.71705534969,32,10.942000290153024,10.934946203396176,1.0006450956982904,0.09368185997009278,4.338140601678552,4.336909737701613,1.000283811296841,0.0011475563049316406,0.04969982298044593,0.04970125207536795,0.9999712462993919,0.0
CauchyDensity,04,06,2.5118864315095822e-05,39810.71705534969,32,9.19419440937291,9.196903086064832,0.9997054794786273,0.07655959129333496,3.584767710924155,3.5859263583515606,0.9996768903453058,0.0012073040008544922,0.040394760625536805,0.04041896673327394,0.9994011200757091,0.00019965171813964843
CauchyDensity,04,07,2.5118864315095822e-05,39810.71705534969,32,3.7087342625966317,3.7074925530988003,1.000334918945904,0.07290329933166503,1.3990349116424676,1.397266265186726,1.0012657905653404,0.001398181915283203,0.02008897352960519,0.020107396243777984,0.9990837841981408,0.0
